;cliente;frecuencia;recencia;ticket_promedio;ticket;cl_value;cluster;pca1;pca2
2165;32330402;11;46;15208.11724375;243329.8759;167289.28968125;0;-1.2450173996392526;-0.4744234224430199
2166;32331960;15;18;19449.01732;486225.433;291735.2598;2;-0.07795182681623163;0.4319137588006816
2167;32333075;20;7;18358.82642222222;495688.3134;367176.5284444444;1;0.4735738518705689;-0.10266364438343425
2168;32333533;4;56;12711.763333333334;76270.58;50847.05333333334;0;-2.4340328691260202;-0.7894901859731975
2169;32335263;9;77;16620.022222222222;149580.19999999998;149580.2;0;-1.3261839398609;-0.0060810741598848065
2170;32343831;15;36;23615.5975;377849.56;354233.9625;2;0.5535153164363849;1.515354351425634
2171;32344184;17;8;21036.760915384613;546955.7838;357624.93556153844;2;0.47023032602356185;0.7424495080871396
2172;32344455;14;36;22721.483333333334;477151.15;318100.76666666666;2;0.25767306679710505;1.3346146930696139
2173;32347671;15;34;16762.526315789473;318488.0;251437.8947368421;0;-0.4851036699382505;-0.2666575586684701
2174;32350212;24;8;19130.54806451613;1186093.98;459133.1535483871;1;1.1909722101868436;-0.10531734674158377
2175;32350600;16;44;15286.02;305720.4;244576.32;0;-0.5774889653353529;-0.6997298866676112
2176;32350772;14;8;19340.75206451613;599563.314;270770.52890322584;2;-0.2415327704108009;0.45432659919918394
2177;32351945;28;10;17234.339368421053;1637262.24;482561.50231578946;1;1.3930399877393942;-0.7916582033975138
2178;32352045;6;46;17535.02;105210.12;105210.12;0;-1.6293129233406716;0.383568055038359
2179;32353142;19;25;18982.314516129034;588451.75;360663.97580645164;2;0.43442617008115053;0.10880159733664153
2180;32353956;28;4;13022.933695652173;599054.95;364642.14347826084;0;0.5416348340825397;-1.8674401599099506
2181;32354143;18;9;18358.94625;587486.28;330461.03250000003;2;0.18689347439182247;-0.0021950836100249524
2182;32356611;35;8;20065.310458267715;2548294.4282;702285.8660393701;1;3.015322748301406;-0.4242467409228779
2183;32356664;9;35;15048.877253333334;225733.1588;135439.89528;0;-1.5275987945326814;-0.4179533992241181
2184;32357483;11;14;18039.002675;288624.0428;198429.029425;2;-0.8600663222699167;0.26568977816343614
2185;32357814;14;35;18476.423472727274;406481.3164;258669.92861818185;2;-0.36916133475914253;0.22926932370336406
2186;32375311;19;79;21695.850000000002;737658.9;412221.15;1;0.8879337927363398;0.8105760856510099
2187;32375419;29;58;23234.228235294122;1184945.6400000001;673792.6188235296;1;2.768347281561879;0.689043843645887
2188;32376039;16;58;20394.99625;652639.88;326319.94;2;0.21669338509978628;0.6269606327566549
2189;32391117;20;2;11878.092337209302;510757.9705;237561.84674418604;0;-0.6347685656270654;-1.7764246135344826
2190;32391367;10;9;23558.433957894737;447610.2452;235584.33957894737;2;-0.27311280702441654;1.7607557276203214
2191;32391427;8;9;21960.345015384613;285484.4852;175682.7601230769;2;-0.7989460167510644;1.445362577548666
2192;32391945;18;20;16813.998666666666;504419.96;302651.976;0;-0.06529570068636828;-0.40229443681694904
2193;32392081;33;14;12046.880351351352;891469.1460000001;397547.0515945946;1;0.9381919146485294;-2.3567278301378938
2194;32392319;3;16;20597.54111111111;185377.87;61792.62333333333;2;-1.728675058341392;1.342668442964578
2195;32392409;17;11;21868.75985185185;590456.516;371768.91748148145;2;0.6028023719920931;0.9582080974058547
2196;32392690;20;3;11084.439166666667;665066.35;221688.78333333333;0;-0.7705000216866659;-1.9813991862405615
2197;32392746;28;11;21895.10545168539;1948664.3852;613062.952647191;1;2.335290763754365;0.3989105628273681
2198;32392906;15;53;17439.37064516129;540620.49;261590.55967741934;2;-0.38252435149701663;-0.09065695634010248
2199;32393029;23;10;17339.514894339623;918994.2894;398808.8425698113;1;0.7173948898748566;-0.515495849812408
2200;32393196;11;24;21401.857272727273;470840.86;235420.43;2;-0.4027767102844798;1.1448822216382957
2201;32393240;17;16;19389.148181818182;853122.52;329615.5190909091;2;0.2076970684930004;0.315181414876249
2202;32393480;25;14;20539.72960833333;1232383.7765;513493.2402083333;1;1.6057573675870824;0.2056512599920416
2203;32393481;22;21;18277.35625;584875.4;402101.8375;1;0.7457063142501564;-0.22408476154823234
2204;32394069;15;60;17383.172652173915;399812.971;260747.58978260873;2;-0.39104145294597226;-0.10527018450233448
2205;32394163;25;15;22384.015548387095;693904.482;559600.3887096774;1;1.95706983525206;0.6787165728585881
2206;32402667;11;17;16317.924;244768.86000000002;179497.16400000002;0;-1.094103024308435;-0.184272990583201
2207;32403718;23;17;16002.05787878788;528067.91;368047.33121212124;1;0.4730406374218104;-0.8595015868657725
2208;32409215;15;58;18855.4064;471385.16000000003;282831.096;2;-0.16791668424421388;0.277556434767752
2209;32410353;37;8;18312.64118918919;1355135.448;677567.724;1;2.8995679502531853;-0.9680337751691692
2210;32414177;19;18;16576.5279122449;812249.8677000001;314954.0303326531;0;0.03235198685109418;-0.5133828822729245
2211;32414839;12;15;13831.72380952381;290466.2;165980.6857142857;0;-1.30645773908108;-0.8828925351892303
2212;32415839;14;49;18555.44238095238;389664.29;259776.1933333333;2;-0.3574932378004721;0.24984457756716405
2213;32416532;3;37;14926.035066666667;134334.3156;44778.105200000005;0;-2.3232598193601386;-0.15610996530119509
2214;32416802;21;9;20591.281538461535;535373.32;432416.9123076922;1;1.0074121331920365;0.42289990827507074
2215;32416911;6;70;18113.946666666667;163025.52;108683.68;2;-1.5618582939047987;0.5359451733694098
2216;32419425;12;49;17902.212142857144;250630.97;214826.54571428575;2;-0.737095159797492;0.17986927147360418
2217;32420582;11;37;16737.705714285716;234327.88;184114.76285714286;0;-1.037020027804801;-0.07452429334296008
2218;32426961;11;24;14089.533571428572;197253.47;154984.8692857143;0;-1.3971252825774;-0.7668685114349751
2219;32429178;11;38;16624.670833333334;199496.05;182871.37916666668;0;-1.0523908014583714;-0.10407639269616388
2220;32429482;30;3;18558.820000000003;612441.06;556764.6000000001;1;1.9490627605986008;-0.5539050665659232
2221;32430739;26;11;10516.814242424241;347054.87;273437.1703030303;0;-0.1906578954973879;-2.41271115014576
2222;32435402;24;17;23391.273529411767;795303.3;561390.5647058825;1;1.9859972176656773;0.9890756679579548
2223;32444729;8;79;18535.434285714284;259496.08;148283.47428571427;2;-1.2246728767475619;0.5463212102744037
2224;32446371;35;4;13203.082837837837;977028.13;462107.89932432433;1;1.4409993451227834;-2.1602210623359843
2225;32446671;15;20;19652.922;452017.206;294793.82999999996;2;-0.047048999986330525;0.4849353251198976
2226;32447550;13;18;20023.285933333333;300349.289;260302.71713333332;2;-0.2905783910818783;0.6828534197801901
2227;32448483;13;3;12293.763157894737;233581.5;159818.92105263157;0;-1.401843496117909;-1.3325169977876832
2228;32448696;4;84;12698.772307692308;165084.04;50795.089230769234;0;-2.4354453880623397;-0.7929186713623733
2229;32448942;17;24;17582.28382352941;597797.65;298898.825;2;-0.08021159853375408;-0.1533846949435348
2230;32449083;23;16;22435.1478490566;2378125.672;516008.40052830183;1;1.6483702909133076;0.7951458754603026
2231;32450440;2;49;16159.64;32319.28;32319.28;0;-2.328720300426853;0.2193310903593927
2232;32452963;26;42;19666.379772727272;865320.71;511325.8740909091;1;1.5878360902594109;-0.06904585600141704
2233;32457274;21;65;19342.330387500002;773693.2155;406188.9381375;1;0.7889527232576873;0.10077742426013177
2234;32458356;26;15;17015.785192307692;884820.83;442410.415;1;1.0726130991410927;-0.7479968407669977
2235;32459816;10;38;18370.86133333333;275562.92;183708.6133333333;2;-0.9583361516637345;0.40267467947812274
2236;32460204;14;52;17045.3275;477269.17;238634.585;0;-0.5804799538341597;-0.14336506980715366
2237;32461003;24;10;14494.505;463824.16;347868.12;0;0.3259152609873698;-1.2961129489118752
2238;32461147;14;86;15671.990653333334;470159.7196;219407.86914666666;0;-0.7832697397696025;-0.500959915083687
2239;32461178;21;36;15055.658184210528;572115.011;316168.8218684211;0;0.03915247735404441;-1.004817055730804
2240;32463346;13;23;16443.936470588233;279546.92;213771.17411764702;0;-0.8051775807391455;-0.25041441976564877
2241;32465574;21;51;22432.20788888889;807559.484;471076.3656666667;1;1.3294164677389382;0.8977013193884503
2242;32468561;19;11;19183.401177142856;671419.0412;364484.6223657143;2;0.46803337150751856;0.16080662527108738
2243;32469132;19;4;14339.222272727273;315462.89;272445.2231818182;0;-0.3415643181913843;-1.0919948185117478
2244;32470417;17;17;19415.019545454546;427130.43;330055.3322727273;2;0.2118194531006443;0.32189052071433477
2245;32473265;11;71;16005.195384615385;208067.54;176057.14923076922;0;-1.136628665257236;-0.26603347933294647
2246;32476309;14;22;20011.07559259259;540299.041;280155.0582962963;2;-0.1425513988004388;0.6288680737758887
2247;32476809;25;4;23175.068723404256;1089228.23;579376.7180851065;1;2.1077551693068175;0.8816242725847269
2248;32480181;14;15;16402.363942857144;574082.738;229633.0952;0;-0.6754212950162315;-0.3107824476289219
2249;32480853;24;2;20055.906444444445;902515.79;481341.7546666667;1;1.3636383580023848;0.13236653020166697
2250;32482990;27;1;15379.106888888888;692059.8099999999;415235.88599999994;1;0.8862247200622105;-1.2164002668202967
2251;32485688;37;16;17435.55338235294;1185617.63;645115.4751470588;1;2.6915182895436596;-1.1892964995405118
2252;32487292;9;9;19472.93181818182;214202.25;175256.38636363638;2;-0.9604516980625496;0.741803132424136
2253;32491783;3;16;11316.12256;113161.2256;33948.367679999996;0;-2.701712905410801;-1.11008213394949
2254;32492156;20;18;15032.102499999999;420898.87;300642.05;0;-0.09536620737823434;-0.9618472774587825
2255;32493047;22;50;13988.664545454545;615501.24;307750.62;0;-0.02114378769430095;-1.328687091143692
2256;32493216;11;11;17797.683076923076;231369.88;195774.51384615383;2;-0.8928815814974962;0.20259862720049826
2257;32494297;24;2;21882.10260869565;1006576.72;525170.4626086956;1;1.7043952622206187;0.6014360213233076
2258;32494877;17;53;16178.96882352941;275042.47;275042.47;0;-0.3038180630783823;-0.5173001418254981
2259;32495501;14;24;17946.269444444442;323032.85;251247.77222222218;2;-0.44744498539389677;0.09122573434167498
2260;32496068;30;42;20210.41234920635;1273255.9780000001;606312.3704761906;1;2.295819276355708;-0.13317961225298003
2261;32496883;11;74;17298.842142857142;484367.58;190287.26357142857;0;-0.9607152539184302;0.0721805056370161
2262;32497487;25;15;16525.52756097561;677546.63;413138.18902439025;1;0.8411041235668331;-0.824004557580072
2263;32499631;17;20;23471.924210526315;445966.56;399022.7115789474;2;0.8582531541237978;1.3739495909495376
2264;32501456;9;9;16159.7425;193916.91;145437.6825;0;-1.3851900629084244;-0.12674242822045514
2265;32502826;5;74;17032.204999999998;204386.46;85161.025;0;-1.8260844747213827;0.3009747483998937
2266;32504959;15;65;15748.833619047618;330725.506;236232.50428571427;0;-0.6387341303384196;-0.5302492258514069
2267;32505807;13;17;22836.172;456723.44;296870.236;2;0.1138271875214332;1.4162761072406298
2268;32509028;5;11;13455.555;107644.44;67277.775;0;-2.2288994435222493;-0.6416837015804959
2269;32509840;7;59;16997.47063333333;152977.2357;118982.29443333331;0;-1.553896430076181;0.19234320957375245
2270;32511138;23;9;13175.08375;421602.68;303026.92625;0;-0.043449344620037876;-1.586624258844343
2271;32512603;26;4;19453.73155102041;1906465.692;505797.0203265307;1;1.5465014955035212;-0.12351579289899765
2272;32513115;27;22;10566.446965346535;1067211.1435;285294.06806435646;0;-0.06799738728867741;-2.4474673944290632
2273;32513174;14;53;18152.661428571428;381205.89;254137.25999999998;2;-0.4169687141269528;0.14496689027828538
2274;32514054;23;1;18736.316611111113;1349014.796;430935.2820555556;1;0.9725914572097896;-0.15622613235000674
2275;32517967;14;44;16966.04588235294;288422.77999999997;237524.64235294115;0;-0.5921868430145423;-0.16400872898267602
2276;32518965;10;16;18761.38357142857;262659.37;187613.8357142857;2;-0.9067523043597604;0.504911484399974
2277;32519787;15;51;15972.384736842105;303475.31;239585.77105263158;0;-0.6048537825169087;-0.47211897392253876
2278;32519830;10;3;22411.9151;448238.30199999997;224119.15099999998;2;-0.4245557926664934;1.4606027187019879
2279;32521598;19;21;14898.8775;476764.08;283078.6725;0;-0.24803028735389668;-0.947256795704873
2280;32521687;21;81;16948.692647058826;576255.55;355922.54558823537;1;0.3702712656435987;-0.516576212180502
2281;32522523;19;24;14039.727128205128;547549.358;266754.81543589744;0;-0.3916183277285114;-1.169450246328685
2282;32524809;17;57;22179.597777777777;598849.14;377053.1622222222;2;0.6523317860314795;1.0388163163169304
2283;32525512;13;21;13629.539999999999;327108.95999999996;177184.02;0;-1.2098003084758913;-0.9842309249908509
2284;32527651;15;14;16522.981368421053;313936.646;247844.7205263158;0;-0.5214079667621591;-0.3289467043287257
2285;32527681;19;2;18934.58017021277;889925.268;359757.0232340426;2;0.42644842670386307;0.09645654182529033
2286;32528709;7;22;16048.605777777777;144437.452;112340.24044444444;0;-1.6681491340018353;-0.05706920274383439
2287;32531581;20;58;12333.948823529412;419354.26;246678.97647058824;0;-0.5568074776619817;-1.6586918406220112
2288;32532299;25;14;13114.237083333333;629483.38;327855.9270833333;0;0.19129768650880744;-1.6990116061277993
2289;32533284;16;24;12395.139655172414;359459.05;198322.23448275862;0;-1.0268717838759398;-1.4504289227558516
2290;32533358;14;14;19236.470454545455;423202.35;269310.58636363636;2;-0.25693121065092484;0.4271733437737852
2291;32533529;27;23;14758.418677419355;915021.958;398477.3042903226;1;0.7631588017206611;-1.375170856426387
2292;32533621;15;15;15530.57;341672.54;232958.55;0;-0.6718131299116324;-0.587004563455259
2293;32534207;13;22;11811.9275;236238.55;153555.0575;0;-1.4711164859953618;-1.4581492469268034
2294;32534398;13;11;17733.01625;567456.52;230529.21125;2;-0.6198479791472081;0.08569601405915873
2295;32534557;11;25;17563.07;351261.39999999997;193193.77;2;-0.924784870740323;0.14126084455876314
2296;32535074;2;3;20437.818;40875.636;40875.636;2;-1.8968638221179126;1.3514114875673036
2297;32535415;10;87;19167.704761904763;402521.8;191677.04761904763;2;-0.8530815829480355;0.6112843775006171
2298;32535828;24;22;14765.613183333333;885936.791;354374.7164;0;0.37650237044982726;-1.2264771780760397
2299;32536002;9;67;18160.134782608693;417683.1;163441.21304347823;2;-1.1287473228262541;0.3976561707587701
2300;32537258;14;42;10696.149592592592;288796.039;149746.0942962963;0;-1.5180128190116298;-1.7965889652726283
2301;32537794;16;11;18330.658356060605;1209823.4515;293290.5336969697;2;-0.1042047049434223;0.09089677597563116
2302;32538106;12;23;16866.785714285714;236135.0;202401.42857142858;0;-0.8819262006340722;-0.09046970797604086
2303;32540365;16;16;15159.695000000002;303193.9;242555.12000000002;0;-0.5971259885880482;-0.7325337541481596
2304;32540969;9;49;17022.93909090909;187252.33000000002;153206.4518181818;0;-1.274531518118579;0.09954272937176574
2305;32542903;31;44;13786.98163265306;675562.1;427396.4306122449;1;1.072752698648747;-1.8180856226876931
2306;32550199;19;58;18424.3368627451;939641.18;350062.40039215685;2;0.34117250872865995;-0.035502571347294974
2307;32550317;10;34;13584.0029;217344.0464;135840.02899999998;0;-1.5906294000461438;-0.8505013604427237
2308;32551286;10;37;22184.5026;354952.0416;221845.026;2;-0.454594572870744;1.4010672425337392
2309;32551294;13;57;19807.626315789475;376344.9;257499.1421052632;2;-0.32158354036527703;0.6266230384113703
2310;32552435;17;34;16883.699296774193;523394.6782;287022.88804516126;0;-0.19152517831685092;-0.33454551787990316
2311;32552528;15;65;18795.002588235293;639030.088;281925.0388235294;2;-0.1770711996522502;0.2618495627557126
2312;32553006;16;7;23335.080789130436;1073413.7163;373361.292626087;2;0.67372491852385;1.390436932802131
2313;32553101;29;3;13502.735909090909;891180.57;391579.34136363637;1;0.7630791402141693;-1.7933827306104226
2314;32553937;20;11;18281.32902857143;511877.2128;365626.5805714286;1;0.46032016062171505;-0.12267867832898638
2315;32554233;7;16;19558.716099999998;195587.161;136911.0127;2;-1.2454971693483095;0.8655754476934797
2316;32554672;28;15;19378.017111111112;1046412.924;542584.4791111111;1;1.826419818542023;-0.24406673029987247
2317;32554829;15;34;16846.736633333334;505402.099;252701.04950000002;0;-0.47234115335281;-0.2447602538277276
2318;32555119;7;46;19993.64652173913;459853.87;139955.5256521739;2;-1.193127249214502;0.979898414806378
2319;32555492;27;2;19451.069142857144;953102.388;525178.8668571429;1;1.6935862342277288;-0.17480186689963226
2320;32555802;13;56;15703.78619047619;329779.51;204149.22047619047;0;-0.9115881836530472;-0.44339877629440516
2321;32556257;13;81;19601.06333333333;646835.09;254813.8233333333;2;-0.3512808762894419;0.5727644838406346
2322;32556284;12;7;15718.182999999999;251490.92799999999;188618.196;0;-1.0425878585050594;-0.39035782846906636
2323;32556490;16;37;20539.969805970148;1376177.977;328639.51689552236;2;0.23922929714895894;0.6646071264691317
2324;32556999;26;58;14816.417792592592;800086.5608;385226.8626074074;1;0.6450997183244928;-1.3113657818072015
2325;32557546;2;15;11800.720000000001;47202.880000000005;23601.440000000002;0;-2.7687272006611123;-0.9341150460560407
2326;32557791;26;24;18513.614307692307;1203384.93;481353.972;1;1.3637613579934162;-0.36432724436272124
2327;32558079;8;45;13292.736666666666;159512.84;106341.89333333333;0;-1.8763561968214535;-0.8298904365873483
2328;32558398;10;34;14976.344090909091;164739.785;149763.44090909092;0;-1.4067158904411612;-0.4859932714439219
2329;32558948;13;37;17628.911600000003;440722.79000000004;229175.85080000004;2;-0.6348149917530311;0.05855210905535376
2330;32559498;10;9;12362.654866666668;222527.7876;123626.54866666667;0;-1.7519565264186785;-1.1702442801663746
2331;32559632;19;25;22145.914285714287;930128.4;420772.37142857147;1;0.9631521141732586;0.9269717015156492
2332;32559933;13;38;11782.386999999999;235647.74;153171.031;0;-1.475363491637111;-1.4658515400113576
2333;32560068;15;34;22189.26238;443785.2476;332838.93570000003;2;0.33734672621684475;1.1444628046572765
2334;32560892;9;25;15425.502307692308;200531.53;138829.52076923076;0;-1.4793168841478548;-0.319221939118323
2335;32560903;14;34;15718.88032105263;298658.72609999997;220064.32449473682;0;-0.7763459135412016;-0.48875059912901264
2336;32561297;11;15;15885.801176470588;270058.62;174743.81294117647;0;-1.1528641965682658;-0.29724817581923285
2337;32561638;17;17;17635.95471698113;934705.6;299811.23018867924;2;-0.07165959222462863;-0.13946646049507763
2338;32561697;10;34;19478.681895652175;448009.6836;194786.81895652175;2;-0.8120048005847685;0.6926966645784581
2339;32562245;5;34;15147.056;151470.56;75735.28;0;-2.0383966203380868;-0.1958733173381797
2340;32562523;11;9;17258.472408695652;396944.8654;189843.19649565217;0;-0.9662048341349342;0.0616261494528808
2341;32562584;18;44;20916.529955882354;711162.0185;376497.53920588235;2;0.6043800816644589;0.6601494499749148
2342;32562741;3;37;15195.798;151957.98;45587.394;0;-2.294978631261109;-0.08482116534893408
2343;32563376;18;1;20190.53424242424;666287.63;363429.61636363633;2;0.48587233288227816;0.4721363299706234
2344;32563776;8;34;11842.124;118421.23999999999;94736.992;0;-2.0566717800280823;-1.2106772360584395
2345;32564293;8;0;23105.1;369681.6;184840.8;2;-0.656649477211023;1.7458615300167522
2346;32564306;14;37;19827.65526666667;594829.658;277587.17373333336;2;-0.16963562705879207;0.5811083684790777
2347;32564369;7;9;16296.438181818183;179260.82;114075.06727272728;0;-1.6383076638322682;0.008074402670862594
2348;32564987;41;14;13108.256467479674;1612315.5455;537438.5151666666;1;2.1566959683966536;-2.4744082799452367
2349;32612307;14;20;14910.002222222221;402570.06;208740.0311111111;0;-0.8957865423336366;-0.699369457350795
2350;32653962;12;22;18080.261157894736;343524.962;216963.13389473682;2;-0.7121904215599328;0.2263560016642625
2351;32695658;14;63;16944.446076923075;440555.598;237222.24507692305;0;-0.5953763153788796;-0.1696329712066019
2352;32760187;16;46;17468.222972972973;646324.25;279491.5675675676;2;-0.2382689334939005;-0.13305902071815773
2353;32797170;8;25;22179.915454545455;487958.14;177439.32363636364;2;-0.771652740811871;1.502999965328164
2354;32856480;7;44;19310.722327272728;212417.9456;135175.0562909091;2;-1.2753580699021883;0.800389425960771
2355;32908506;28;10;21483.1325;1374920.48;601527.71;1;2.252003633165125;0.2936741875097353
2356;32937647;22;2;18974.306756756756;702049.35;417434.7486486486;1;0.870326269233212;-0.04457706866363919
2357;33204787;22;1;20711.634301886792;1097716.618;455655.95464150945;1;1.1809734075392484;0.4028918066549222
2358;33745313;13;4;17254.862198076924;897252.8343;224313.208575;0;-0.688591668527637;-0.038976305213656984
2359;34000865;20;1;18427.142833333335;1105628.57;368542.8566666667;1;0.4852574011803233;-0.08501975698267035
2360;34319262;17;22;21420.199366666668;642605.981;364143.38923333335;2;0.5313280243034547;0.8418848988226741
2361;34350117;34;7;22833.50769047619;2397518.3075;776339.2614761905;1;3.489628309613578;0.3278362658049603
2362;34460330;11;1;16685.171285714285;233592.398;183536.88414285713;0;-1.0441637944349556;-0.08825901522284363
2363;34515440;18;42;15076.233255813953;648278.03;271372.19860465114;0;-0.34895945094565745;-0.8523283566781145
2364;34543822;11;65;16290.49619047619;342100.42;179195.45809523808;0;-1.09783272834715;-0.19144378021255348
2365;34548830;11;15;21556.32888095238;452682.9065;237119.61769047618;2;-0.3817712639485706;1.185267634309634
2366;34570669;23;15;17767.78976744186;764014.96;408659.1646511628;1;0.7956409832030586;-0.40533977625650897
2367;34600193;4;16;19322.209257142855;135255.4648;77288.83702857142;2;-1.7152766829007753;0.9550847145753514
2368;34975588;5;43;15630.273333333333;93781.64;78151.36666666667;0;-1.9839749757682505;-0.06851701956130574
2369;34982072;13;2;16329.196666666665;391900.72;212279.55666666664;0;-0.82167359788808;-0.28033129992232103
2370;34987321;21;15;18180.426486206896;527232.3681;381788.9562103448;1;0.5857191216220312;-0.1988943207741232
2371;34987527;14;86;14444.6;317781.2;202224.4;0;-0.9645088061011878;-0.8205527169792353
2372;35455451;17;4;17548.87175;561563.896;298330.81974999997;2;-0.08553553195926246;-0.1620492995901816
2373;35459351;21;71;23119.771484848487;762952.459;485515.2011818182;1;1.4496811693247722;1.0750338702077822
2374;35545641;9;11;21431.777142857143;450067.32;192885.9942857143;2;-0.7093351211670407;1.2553102843999289
2375;35546886;8;1;15337.919210526314;291420.46499999997;122703.35368421051;0;-1.6221337626499135;-0.2930286449417544
2376;35565235;16;2;16739.931739130436;385018.43;267838.907826087;0;-0.3514806642969893;-0.3221804861621782
2377;35589900;4;18;17013.295833333334;204159.55;68053.18333333333;0;-1.9663256780743454;0.34573514071235606
2378;35602865;7;16;13125.383846153845;170629.99;91877.68692307692;0;-2.020133937640982;-0.8254482078647745
2379;35698163;9;36;23307.62025;372921.924;209768.58225;2;-0.46885911526451923;1.74705858089292
2380;35710192;11;43;17987.432399999998;359748.648;197861.75639999998;2;-0.8670789808191952;0.2522071268116458
2381;35785108;5;85;23130.2475;185041.98;115651.2375;2;-1.1393013677962265;1.90816899188599
2382;35820580;12;9;19792.594736842104;376059.3;237511.13684210525;2;-0.4726764902412817;0.673428337695576
2383;35852296;25;15;21066.642586206897;1221865.27;526666.0646551724;1;1.7061274319470958;0.3408061442308359
2384;35852553;15;15;19038.395;533075.06;285575.925;2;-0.140183799360718;0.3251391689676759
2385;35892830;20;10;16777.940654545455;922786.736;335558.8130909091;0;0.2032089934224419;-0.5109545663551985
2386;35899037;24;4;16471.71015873016;1037717.74;395321.0438095238;1;0.6948495091706508;-0.7882558874395562
2387;35960008;5;37;19680.65382352941;334571.115;98403.26911764705;2;-1.5278068042138708;0.9989973849007041
2388;36010005;21;15;10490.74282051282;409138.97;220305.5992307692;0;-0.7593164747630121;-2.1821744528877676
2389;36180572;18;16;16951.66523809524;355984.97000000003;305129.9742857143;0;-0.042823728524369026;-0.3666425436517793
2390;36282982;28;87;15608.789682539682;983353.75;437046.1111111111;1;1.06440829380554;-1.2068965246053336
2391;36292199;31;16;22879.0943402439;1876085.7359;709251.924547561;1;3.017064809350806;0.49482505929299303
2392;37275565;15;87;20446.655130434785;470273.068;306699.8269565218;2;0.07324543111246357;0.6913306556003309
2393;37330478;36;1;16206.25965151515;1604419.7055;583425.3474545454;1;2.2649539484463306;-1.4499507657196131
2394;37340665;14;16;17471.81;366908.01;244605.34000000003;2;-0.517504657503816;-0.03231588040339313
2395;37863095;26;16;16626.61086956522;764824.1;432291.88260869565;1;0.9969653331224648;-0.8476840172304968
2396;37875677;8;65;23171.179;231711.79;185369.432;2;-0.6484356557709479;1.7632073119063243
2397;37924141;3;15;17647.0;88235.0;52941.0;0;-2.038001499621388;0.5629448077644298
2398;38143031;5;1;23078.068183333333;276936.8182;115390.34091666667;2;-1.1451779869272944;1.8944166611379332
2399;38282135;24;1;16370.12275111111;736655.5238;392882.9460266667;1;0.6758939275056239;-0.814349225345439
2400;38283212;2;23;21714.799160000002;108573.9958;43429.598320000005;2;-1.7679602125382115;1.6893229393207887
2401;38290225;11;2;17021.077933333334;306379.4028;187231.85726666666;0;-0.9984863450867572;-0.0004388083964075562
2402;38450216;25;9;19047.00140425532;895209.066;476175.035106383;1;1.3214120729998078;-0.17723835573983193
2403;38466645;10;10;19435.89875;310974.38;194358.9875;2;-0.8176560005350445;0.6814962470623684
2404;38872930;7;3;21248.986363636363;233738.85;148742.90454545454;2;-1.0419719287886153;1.3098688383211687
2405;39047152;25;6;15397.875;554323.5;384946.875;1;0.6263009874254144;-1.1132510892470315
2406;39089927;20;10;11592.19728125;556425.4695;231843.94562500002;0;-0.6836626589991932;-1.8502619257372066
2407;39155554;5;53;13538.593636363636;148924.53;67692.96818181817;0;-2.2195473386989977;-0.6197981180755318
2408;39156015;24;8;23302.697569090906;1281648.3662999999;559264.7416581818;1;1.9694694915550108;0.9663243987095316
2409;39158464;18;2;16158.644772000001;807932.2386;290855.60589600005;0;-0.17227224789302312;-0.5720132494203135
2410;39159100;5;17;16400.2075;131201.66;82001.0375;0;-1.897262267696576;0.13440609232745737
2411;39162355;18;22;20270.353142857144;709462.36;364866.3565714286;2;0.4989015533380243;0.4928072516131488
2412;39162814;36;15;17150.874920634924;1080505.12;617431.4971428573;1;2.485343914358811;-1.2113196540117284
2413;39163142;15;43;16835.15652173913;387208.6;252527.34782608695;0;-0.47409618017841626;-0.2477714434427774
2414;39164138;12;17;13365.878421052632;253951.69;160390.54105263157;0;-1.3716182088348685;-1.0045198796586727
2415;39165149;14;38;12747.291521739131;586375.41;178462.08130434784;0;-1.2151369195231505;-1.2625045688817147
2416;39165192;25;11;16147.978108108107;597475.19;403699.45270270266;1;0.7691858667109694;-0.9208472142226487
2417;39165904;2;11;16134.41;32268.82;32268.82;0;-2.3312671180084807;0.21265479301469245
2418;39165919;14;45;13405.871764705882;227899.82;187682.20470588235;0;-1.1178895859088978;-1.0910208570323678
2419;39166707;10;18;21903.56;547589.0;219035.6;2;-0.4917041117545377;1.3275178489562274
2420;39166770;6;67;19348.216;193482.16;116089.296;2;-1.4180452942662802;0.860812579012705
2421;39167459;23;17;20061.038;601831.14;461403.874;1;1.2146189025232137;0.18450388923284244
2422;39167524;6;63;23004.155;184033.24;138024.93;2;-0.9920673169430342;1.823078582100207
2423;39167845;8;42;22764.83342857143;318707.668;182118.66742857144;2;-0.6989456508780085;1.6565413264375155
2424;39169875;6;11;15090.029999999999;105630.20999999999;90540.18;0;-1.9141951094973786;-0.2599685999465612
2425;39170486;12;49;22759.46081818182;500708.138;273113.5298181818;2;-0.057683893252983155;1.4480459507496881
2426;39170591;15;79;22978.13735102041;1125928.7302;344672.06026530615;2;0.45690487770158306;1.3495948624086154
2427;39170837;9;24;16807.83435;268925.3496;151270.50915;0;-1.3021071339830113;0.043153477249970026
2428;39171279;2;17;20520.95;82083.8;41041.9;2;-1.8884721439888634;1.37340966239329
2429;39171739;36;2;22357.974153846153;2034575.648;804887.0695384615;1;3.7002220346116133;0.1041109974029446
2430;39172112;7;86;22414.07581818182;493109.668;156898.53072727274;2;-0.9016836467243096;1.6161166350675527
2431;39172131;19;0;23018.625643478263;1058856.7796;437353.887226087;1;1.1090065743327864;1.1526722940383134
