cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
43785957;31;18;140573.3735965909;37111370.6295;18;75384.38312234847;19901477.1443;0.10227272727272728;4357774.581494318;MANGANESO;TRONEX
43786538;29;3;214640.81306976744;9229554.962;8;110660.25439999999;4758390.9392;0.022325581395348838;6224583.579023256;MANGANESO;TRONEX
43786587;18;45;183233.21824324326;13559258.15;18;118108.9175027027;8740059.8952;0.0004054054054054054;3298197.9283783785;ENCENDEDORES;TRONEX
43787095;24;3;221815.15459459458;8207160.72;2;98770.84616216215;3654521.3079999997;0.15;5323563.71027027;MANGANESO;TRONEX
43788970;7;73;129663.80692307692;3371258.98;13;84002.7982076923;2184072.7534;0.0;907646.6484615384;OTROS;TRONEX
43911265;44;3;160369.74466111112;14433277.0195;18;68987.56665777777;6208880.9991999995;0.08722222222222221;7056268.76508889;MANGANESO;TRONEX
43960165;37;5;120637.616;15441614.848;20;62710.8006171875;8026982.479;0.001640625;4463591.791999999;MANGANESO;TRONEX
43999245;17;17;209223.2194;4184464.3880000003;4;104630.04531;2092600.9062;0.012;3556794.7298;MANGANESO;TRONEX
52122244;33;12;487584.90234666667;43882641.2112;6;226021.1747411111;20341905.7267;0.11999999999999998;16090301.77744;MANGANESO;TRONEX
53002580;32;30;183050.87740866665;27457631.6113;31;119352.39081733333;17902858.6226;0.0102;5857628.077077333;OTROS;TRONEX
54256396;16;12;228811.71904761903;4805046.1;6;128859.00426666667;2706039.0896;0.0;3660987.5047619045;MANGANESO;TRONEX
70003133;19;30;201227.18399999998;6036815.52;3;94778.63809;2843359.1426999997;0.14666666666666664;3823316.496;MANGANESO;TRONEX
70032637;22;60;212435.7884117647;7222816.806;6;121244.1066;4122299.6244;0.007058823529411764;4673587.345058823;MANGANESO;TRONEX
70071596;21;31;144831.58775849058;7676074.1512;16;97691.44651320754;5177646.6652;0.01849056603773585;3041463.3429283025;OTROS;TRONEX
70134447;29;5;117367.2952112676;8333077.96;17;71249.51473661972;5058715.5463000005;0.0;3403651.56112676;MANGANESO;TRONEX
70162545;26;3;344929.0945588235;23455178.43;11;196599.67920147057;13368778.1857;0.013235294117647059;8968156.45852941;MANGANESO;TRONEX
70163573;19;19;183834.85161290324;11397760.8;19;96714.68415161289;5996310.4174;0.10403225806451613;3492862.1806451613;MANGANESO;TRONEX
70167312;19;2;139977.69807021276;6578951.8093;18;75958.93258723404;3570069.8316;0.020212765957446806;2659576.2633340424;ENCENDEDORES;CP
70221096;3;71;883053.2093333333;2649159.628;1;536028.2451666667;1608084.7355;0.03;2649159.628;OTROS;MTEK
70302518;8;16;140039.86315000002;1400398.6315000001;3;64316.50594;643165.0594;0.069;1120318.9052000002;MANGANESO;TRONEX
70353392;12;32;487901.6916;12197542.290000001;3;244195.19410800003;6104879.852700001;0.05;5854820.2992;MANGANESO;TRONEX
70383482;2;72;135801.4026;271602.8052;2;64222.6893;128445.3786;0.04;271602.8052;MANGANESO;TRONEX
70420283;7;60;215726.2857142857;1510084.0;2;122863.68044285713;860045.7631;0.0;1510084.0;ALKALINAS;TRONEX
70422021;20;9;150925.39272727273;4980537.96;6;66766.44390606061;2203292.6489;0.043939393939393945;3018507.8545454545;MANGANESO;TRONEX
70431284;9;3;790792.2414285714;16606637.07;3;374413.6110095238;7862685.8312;0.05;7117130.172857143;MANGANESO;TRONEX
70471756;24;9;282483.5294963303;30790704.7151;21;184647.22360733943;20126547.3732;0.02642201834862385;6779604.707911927;OTROS;TRONEX
70541482;23;4;151753.02731460673;13506019.431;20;84927.83901348314;7558577.6722;0.03157303370786517;3490319.628235955;MANGANESO;TRONEX
70577562;18;4;172996.82843137256;8822838.25;19;108460.51496470589;5531486.2632;0.0;3113942.911764706;OTROS;TRONEX
70578793;16;4;207109.9516129032;12840817.0;21;120078.91772741935;7444892.8991;0.0;3313759.2258064514;MANGANESO;TRONEX
70631619;12;12;117691.84863157893;2236145.124;4;64898.288578947366;1233067.483;0.003157894736842105;1412302.183578947;MANGANESO;TRONEX
70631897;13;16;145558.44113333334;4366753.234;8;99029.80976000002;2970894.2928000004;0.041;1892259.7347333333;ALKALINAS;TRONEX
70691002;19;4;233416.17120603015;46449818.07;29;135386.07558944725;26941829.0423;0.0;4434907.252914573;OTROS;TRONEX
70692729;23;12;322296.04297297297;23849907.18;12;164155.5185608108;12147508.373499999;0.08783783783783784;7412808.988378379;MANGANESO;TRONEX
70694311;16;12;170159.38215555556;7657172.197;5;88486.89256444444;3981910.1654;0.05;2722550.114488889;MANGANESO;TRONEX
70695510;21;5;123296.774247191;10973412.908;16;64313.71333033708;5723920.4864;0.0016853932584269663;2589232.259191011;MANGANESO;TRONEX
70697229;4;18;136247.032;817482.192;2;58601.6919;351610.1514;0.013333333333333334;544988.128;MANGANESO;TRONEX
70697913;20;46;340829.26600194175;35105414.3982;23;187578.40602038836;19320575.820100002;0.033009708737864074;6816585.320038835;MANGANESO;TRONEX
70698315;15;12;132304.65666666665;4762967.64;7;63320.49494166667;2279537.8179;0.043055555555555555;1984569.8499999996;MANGANESO;TRONEX
70698541;74;3;224841.12367521366;78919234.41;28;140169.18788262107;49199384.9468;0.0;16638243.151965812;MANGANESO;TRONEX
70698795;35;31;560983.8394955882;38146901.0857;16;352310.4784544117;23957112.5349;0.12794117647058822;19634434.382345587;ALKALINAS;TRONEX
