cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
3586445;12;4;24037.96570526316;456721.3484;7;11769.11392631579;223613.1646;0.017368421052631578;288455.5884631579;MANGANESO;TRONEX
3587142;21;9;34334.4844;1716724.22;15;17640.379542;882018.9771;0.006;721024.1724;MANGANESO;TRONEX
3588601;11;51;26752.243466666667;2728728.8336;39;15877.359034313724;1619490.6215;0.0029411764705882353;294274.67813333333;OTROS;TRONEX
3591872;17;17;26754.92117647059;909667.3200000001;12;15237.633188235295;518079.5284;0.0;454833.66000000003;OTROS;GP
3592158;23;3;27352.910625;875293.14;5;14883.456796875002;476270.61750000005;0.0;629116.944375;MANGANESO;TRONEX
3593071;25;26;28112.63913043478;1293181.4;22;17108.90661304348;787009.7042;0.0;702815.9782608695;ENCENDEDORES;TRONEX
3593348;16;4;31793.816153846154;826639.22;7;21068.43446153846;547779.296;0.0;508701.05846153846;ALKALINAS;TRONEX
3595807;24;12;28754.166484615384;1495216.6572;11;16067.070092307693;835487.6448;0.017499999999999998;690099.9956307692;MANGANESO;TRONEX
3598868;9;15;24629.706057142856;689631.7696;17;14052.801425;393478.4399;0.002857142857142857;221667.3545142857;MANGANESO;TRONEX
3599282;15;19;32700.283144444445;2354420.3864;22;18553.93021388889;1335882.9754;0.0015277777777777779;490504.24716666667;ENCENDEDORES;TRONEX
3602810;24;5;26668.773488372095;1146757.26;4;13958.715030232559;600224.7463;0.0;640050.5637209303;MANGANESO;TRONEX
3603026;24;4;26975.306666666667;890185.12;10;15734.570518181818;519240.8271;0.0;647407.36;MANGANESO;TRONEX
3603292;26;11;26267.814821621625;971909.1484000001;5;13143.53138918919;486310.6614;0.004054054054054054;682963.1853621623;MANGANESO;TRONEX
3603329;27;5;28395.05271186441;1675308.11;9;16966.231837288135;1001007.6784;0.0;766666.423220339;MANGANESO;TRONEX
3608498;34;3;25714.921146341465;2108623.534;19;13750.594834146343;1127548.7764;0.0007317073170731707;874307.3189756098;ENCENDEDORES;TRONEX
3609776;27;18;25370.70637959184;2486329.2252;10;14216.374613265307;1393204.7121000001;0.006122448979591836;685009.0722489797;ENCENDEDORES;SL
3610244;27;45;24285.62166511628;1044281.7316;11;14144.243804651163;608202.4836;0.004186046511627906;655711.7849581395;ENCENDEDORES;SL
