cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
15488217;16;10;43024.57;860491.4;14;26850.315625;537006.3125;0.0;688393.12;ENCENDEDORES;SL
15488588;22;25;38274.19483703704;2066806.5212;11;19500.075574074075;1053004.081;0.0;842032.2864148149;MANGANESO;TRONEX
15488614;12;9;41550.589375;2659237.72;35;25768.64366875;1649193.1948;0.0;498607.0725;OTROS;GP
15490594;17;2;40832.71042258064;2531628.0461999997;8;23352.150098387097;1447833.3061;0.02258064516129032;694156.0771838708;MANGANESO;TRONEX
15491103;23;57;49778.921142857136;2787619.584;7;27082.0889875;1516596.9833;0.0016071428571428571;1144915.1862857142;MANGANESO;TRONEX
15500039;20;3;51993.59816216216;1923763.132;10;26553.82985135135;982491.7045;0.008108108108108109;1039871.9632432433;MANGANESO;TRONEX
15501696;17;5;45665.22285714286;1278626.24;18;25589.747921428574;716512.9418;0.0;776308.7885714285;ENCENDEDORES;SL
15502053;21;26;37688.60895;1507544.358;6;19647.940235;785917.6094;0.00375;791460.78795;MANGANESO;TRONEX
15502921;18;25;37357.37066666667;1120721.12;10;22195.763903333333;665872.9171;0.0;672432.672;OTROS;ROCKET
15507339;12;26;40006.48260869565;920149.1;9;23532.756291304344;541253.3947;0.0;480077.7913043478;MANGANESO;TRONEX
15510359;31;1;48776.4769;4877647.69;33;30203.982891000003;3020398.2891;0.0;1512070.7839000002;OTROS;GP
15514730;26;9;38929.402282352945;3308999.194;23;20459.765922352944;1739080.1034000001;0.0015294117647058824;1012164.4593411766;BOMBILLAS;SB
15516450;18;23;54202.5666122449;2655925.764;12;33711.82014081633;1651879.1869;0.0006122448979591836;975646.1990204081;MANGANESO;TRONEX
15516736;20;4;35531.06612903226;1101463.05;9;19213.539209677416;595619.7154999999;0.0067741935483870966;710621.3225806452;MANGANESO;TRONEX
15523245;29;17;37774.89158095238;3966363.616;26;22148.722620952383;2325615.8752;0.0008571428571428571;1095471.855847619;MANGANESO;TRONEX
15524192;19;61;41629.243030303034;1373765.02;11;22736.12274848485;750292.0507;0.0;790955.6175757577;ENCENDEDORES;SL
15525701;15;1;42059.388399999996;2102969.42;15;25694.342520000002;1284717.1260000002;0.0;630890.8259999999;ENCENDEDORES;SL
15529319;21;4;49037.31582105263;1863418.0012;13;27533.953097368423;1046290.2177;0.003157894736842105;1029783.6322421052;BOMBILLAS;SB
15530371;11;30;36408.466893939396;1201479.4075;17;21077.3907;695553.8931;0.0030303030303030303;400493.13583333336;OTROS;TRONEX
15531652;24;18;38347.520000000004;2147461.12;8;20154.444128571427;1128648.8712;0.0075;920340.4800000001;MANGANESO;TRONEX
15531698;16;17;39729.49875;635671.98;2;20044.98093125;320719.6949;0.0;635671.98;BOMBILLAS;SB
15533249;10;30;43312.771428571425;1819136.4;15;24165.858966666667;1014966.0766;0.0;433127.71428571426;BOMBILLAS;SB
15534403;31;11;39742.62781486486;5881908.9166;18;23396.706013513514;3462712.49;0.009729729729729731;1232021.4622608107;MANGANESO;TRONEX
15535342;26;19;44720.59234567901;3622367.98;17;27260.778125925928;2208123.0282;0.0;1162735.4009876542;ENCENDEDORES;TRONEX
15535840;14;68;38252.53614814815;1032818.476;12;22079.240381481482;596139.4903000001;0.006666666666666666;535535.5060740742;BOMBILLAS;SB
15536981;9;45;38948.8953768116;2687473.781;26;21715.278511594206;1498354.2173000001;0.013478260869565217;350540.0583913044;ENCENDEDORES;SL
15537233;17;30;37717.09613392857;2112157.3835;19;22820.42541607143;1277943.8233;0.019285714285714288;641190.6342767857;ENCENDEDORES;TRONEX
15537291;13;9;45972.08347058824;1563050.838;9;29188.97921764706;992425.2934;0.010588235294117647;597637.0851176471;MANGANESO;TRONEX
15537749;23;11;34979.29130769231;1818923.148;8;18149.01609807692;943748.8371;0.0017307692307692306;804523.700076923;MANGANESO;TRONEX
15538843;11;45;42174.82583529412;1433944.0784;19;27675.443820588236;940965.0899;0.010588235294117647;463923.08418823534;OTROS;TRONEX
15538871;28;22;45880.79898639456;6744477.451;28;27251.319469387752;4005943.962;0.004829931972789116;1284662.3716190478;MANGANESO;TRONEX
15539031;31;19;50767.37422258064;6295154.4036;28;31413.523423387098;3895276.9045;0.0004838709677419355;1573788.6009;OTROS;TRONEX
15674954;8;74;41685.836923076924;541915.88;5;25273.593646153848;328556.7174;0.0;333486.6953846154;MANGANESO;TRONEX
15677467;13;15;37945.432291666664;1821380.75;9;21735.55291875;1043306.5401;0.0;493290.6197916666;MANGANESO;TRONEX
15928341;23;45;39334.649691666666;1888063.1852;10;26226.694679166667;1258881.3446;0.0008333333333333334;904696.9429083333;ALKALINAS;TRONEX
15956947;10;23;36811.65411764706;625798.12;6;24902.059441176472;423335.01050000003;0.0;368116.5411764706;ALKALINAS;TRONEX
15962915;17;29;55235.160390625;1767525.1325;11;27654.939996875;884958.0799;0.003125;938997.726640625;MANGANESO;TRONEX
15987100;2;80;39589.446228571425;277126.1236;5;19753.0276;138271.1932;0.012857142857142857;79178.89245714285;MANGANESO;TRONEX
16050091;26;2;51446.49085454545;2829556.997;15;31408.38421090909;1727461.1316;0.001090909090909091;1337608.7622181817;MANGANESO;TRONEX
16050794;30;72;40970.38201030928;7948254.11;13;23749.389860824744;4607381.633;0.0;1229111.4603092785;MANGANESO;TRONEX
16053062;30;15;38165.99651160221;6908045.3686;45;20292.904893922652;3673015.7858;0.0029281767955801107;1144979.8953480662;BOMBILLAS;TRONEX
16053244;21;2;50915.489631578945;1934788.606;12;29024.149134210526;1102917.6671;0.0007894736842105263;1069225.282263158;MANGANESO;TRONEX
16055065;21;2;51160.20069473684;1944087.6264;11;29783.48557894737;1131772.452;0.0023684210526315787;1074364.2145894738;MANGANESO;TRONEX
16055333;8;11;43886.575000000004;526638.9;4;22461.410625;269536.9275;0.0;351092.60000000003;MANGANESO;TRONEX
16077739;18;45;37298.24064516129;1156245.46;6;19538.37262903226;605689.5515000001;0.00935483870967742;671368.3316129033;MANGANESO;TRONEX
16112422;29;17;35689.50225544554;3604639.7278;12;22424.559334653466;2264880.4928;0.0024752475247524753;1034995.5654079207;MANGANESO;TRONEX
16489345;19;33;36555.07555555555;2631965.44;23;21446.2515375;1544130.1107;0.0;694546.4355555555;ENCENDEDORES;TRONEX
17809219;24;1;38964.434294736835;2220972.7547999998;14;20963.226671929824;1194903.9202999999;0.0010526315789473684;935146.4230736841;MANGANESO;TRONEX
17976075;21;61;42503.58012244898;2082675.426;9;23596.838242857142;1156245.0739;0.003673469387755102;892575.1825714285;MANGANESO;TRONEX
17976453;18;9;38849.739548717946;1515139.8424;11;19952.12298974359;778132.7966;0.006666666666666667;699295.3118769231;MANGANESO;TRONEX
18100773;21;4;35046.67812923077;2278034.0784;31;20429.949787692305;1327946.7362;0.03384615384615385;735980.2407138462;MANGANESO;TRONEX
18128214;30;11;44768.04560157729;14191470.4557;31;27219.297467192428;8628517.2971;0.025425867507886436;1343041.3680473187;BOMBILLAS;TRONEX
18604119;28;26;39367.05158441559;3031262.972;29;21969.21500779221;1691629.5556;0.003116883116883117;1102277.4443636364;OTROS;TRONEX
18610832;10;17;49562.039814814816;2676350.15;19;28624.45662037037;1545720.6575;0.0;495620.39814814815;OTROS;TRONEX
19302401;17;18;39083.96548070175;4455572.0648;19;23192.08008070175;2643897.1292;0.0010526315789473684;664427.4131719298;OTROS;TRONEX
19768728;17;12;34957.96054054054;1293444.54;12;19266.402529729727;712856.8936;0.005675675675675676;594285.3291891891;MANGANESO;TRONEX
20428266;21;15;42858.41063559322;2528646.2275;24;25339.41781016949;1495025.6508;0.0005084745762711864;900026.6233474577;MANGANESO;TRONEX
20829787;8;18;48228.55669333333;723428.3504;5;30293.08166666667;454396.22500000003;0.005333333333333333;385828.45354666666;ALKALINAS;TRONEX
21298827;16;18;38456.18666666667;1499791.28;8;23592.33080769231;920100.9015;0.002564102564102564;615298.9866666667;ALKALINAS;TRONEX
21366953;22;44;43340.89409090909;1906999.3399999999;15;26738.390825;1176489.1963;0.002272727272727273;953499.6699999999;ALKALINAS;TRONEX
21430978;33;11;35242.05499925926;4757677.4249;27;20355.60471777778;2748006.6369000003;0.011999999999999999;1162987.8149755555;OTROS;TRONEX
21431170;7;45;36836.91788235294;626227.6039999999;9;20454.824711764708;347732.0201;0.006470588235294118;257858.42517647054;MANGANESO;TRONEX
21431511;15;10;46626.086097297295;1725165.1856;5;24367.893924324322;901612.0752;0.01864864864864865;699391.2914594595;MANGANESO;TRONEX
21431856;9;32;40995.178276;2049758.9138;29;21752.407067999997;1087620.3534;0.0194;368956.604484;OTROS;TRONEX
21437436;36;33;36252.69037974683;2863962.54;14;19087.94668227848;1507947.7879;0.00037974683544303797;1305096.853670886;MANGANESO;TRONEX
21447624;18;58;35812.4235;1432496.94;17;20160.84156;806433.6624;0.0;644623.6229999999;BOMBILLAS;SB
21466337;27;5;38201.108499999995;2139262.076;12;20170.360412500002;1129540.1831;0.008928571428571428;1031429.9294999999;MANGANESO;TRONEX
21470825;14;2;44631.70105660377;2365480.156;14;22965.599111320753;1217176.7529;0.0011320754716981133;624843.8147924528;MANGANESO;TRONEX
21475880;18;65;41470.7581880597;2778540.7986;11;22013.281025373133;1474889.8287;0.013208955223880598;746473.6473850745;MANGANESO;TRONEX
21480462;23;26;35073.13301818182;1543217.8528;14;22060.108756818183;970644.7853;0.006136363636363637;806682.0594181819;ALKALINAS;TRONEX
21481642;33;4;51206.23970416667;7373698.5174;18;28570.95054305556;4114216.8782;0.0022916666666666662;1689805.9102375002;MANGANESO;TRONEX
21481711;15;79;47202.573227272725;1038456.611;5;22913.634622727273;504099.9617;0.024545454545454547;708038.5984090909;MANGANESO;TRONEX
21495210;4;80;42128.82666666667;252772.96000000002;5;29587.2046;177523.2276;0.0;168515.30666666667;ALKALINAS;TRONEX
21500654;35;9;54713.00154040404;5416587.1525;7;35321.41348787879;3496819.9353;0.0030303030303030307;1914955.0539141414;ALKALINAS;TRONEX
21515062;35;19;39456.20670798122;8404172.0288;33;22363.458591549293;4763416.68;0.0004225352112676056;1380967.2347793425;BOMBILLAS;TRONEX
21516878;28;11;38235.96203361345;4550079.482;39;22468.060333613448;2673699.1797;0.0015126050420168067;1070606.9369411764;ENCENDEDORES;TRONEX
21524196;30;16;42793.17625234375;5477526.5603;41;26586.7560796875;3403104.7782;0.003125;1283795.2875703126;ALKALINAS;TRONEX
21525079;13;25;42544.465;1871956.46;13;22813.650875;1003800.6385;0.0;553078.0449999999;BOMBILLAS;SB
21548486;22;46;37289.377727272724;1230549.4649999999;10;23328.449412121212;769838.8306;0.0015151515151515152;820366.3099999999;ALKALINAS;TRONEX
21554068;5;2;37557.426;300459.408;4;19645.55565;157164.4452;0.01875;187787.13;MANGANESO;TRONEX
21558869;28;8;40859.20757090909;6741769.2492;32;25528.427018181817;4212190.458;0.0007272727272727272;1144057.8119854545;MANGANESO;TRONEX
21559892;33;10;41244.52753644859;4413164.4464;25;25319.325837383178;2709167.8646;0.0014018691588785046;1361069.4087028035;MANGANESO;TRONEX
21568048;35;9;52385.74945638298;9848520.8978;27;29560.133274468084;5557305.0556;0.009095744680851064;1833501.2309734044;OTROS;TRONEX
21580625;11;19;49642.683039999996;1241067.076;12;25642.908384;641072.7096;0.0096;546069.51344;MANGANESO;TRONEX
21591594;14;17;44303.60258064516;1373411.68;18;23305.223961290325;722461.9428000001;0.004838709677419355;620250.4361290322;MANGANESO;TRONEX
21592331;11;16;46827.9872974359;1826291.5046;22;28442.577400000002;1109260.5186;0.0023076923076923075;515107.86027179495;OTROS;TRONEX
21595423;15;32;37575.51452173913;864236.834;5;18630.81220434783;428508.6807;0.01782608695652174;563632.717826087;MANGANESO;TRONEX
21603458;20;18;48262.465446808514;2268335.876;9;26018.7962893617;1222883.4256;0.0019148936170212765;965249.3089361703;MANGANESO;TRONEX
21603904;35;5;36959.701739361706;3474211.9635;29;18779.294312765956;1765253.6654;0.0027659574468085106;1293589.5608776598;MANGANESO;TRONEX
21619924;24;11;38014.37975757576;2508949.0640000002;12;21295.054063636366;1405473.5682;0.007272727272727273;912345.1141818183;MANGANESO;TRONEX
21620076;10;10;44088.363333333335;529060.36;5;28175.953924999998;338111.4471;0.0;440883.63333333336;OTROS;ROCKET
21667383;3;15;47675.293333333335;143025.88;2;22268.9558;66806.8674;0.0;143025.88;MANGANESO;TRONEX
21667969;15;11;41028.61259999999;1518058.6661999999;18;25519.270132432433;944212.9949;0.01756756756756757;615429.1889999999;OTROS;TRONEX
21673433;23;11;43152.21595238095;1812393.07;9;26855.648295238094;1127937.2284;0.0;992500.966904762;MANGANESO;TRONEX
21697953;11;18;35829.25575757576;5911827.2;29;22503.414051515152;3713063.3185;0.0;394121.81333333335;BOMBILLAS;TRONEX
21768829;17;26;34705.92380952381;728824.4;4;18750.923638095235;393769.39639999997;0.0;590000.7047619048;MANGANESO;TRONEX
21777062;25;12;46204.18774468085;2171596.824;9;23090.72019361702;1085263.8491;0.007234042553191489;1155104.6936170212;MANGANESO;TRONEX
21777745;18;25;53087.82522;4247026.0176;25;27991.91828375;2239353.4627;0.0026249999999999997;955580.85396;MANGANESO;TRONEX
21778667;15;10;34585.1311875;1106724.198;4;17531.953984375;561022.5275;0.001875;518776.9678125;MANGANESO;TRONEX
21779240;15;19;36074.53422727273;1190459.6295;16;17078.16417878788;563579.4179;0.0033333333333333335;541118.0134090909;MANGANESO;TRONEX
21788053;20;25;39499.14118604651;1698463.071;11;22617.444067441862;972550.0949;0.004651162790697674;789982.8237209301;MANGANESO;TRONEX
21816802;16;64;46753.707898148146;2524700.2265;17;26257.654212962967;1417913.3275000001;0.004629629629629629;748059.3263703703;BOMBILLAS;SB
21838963;14;2;41635.035461538464;1082510.922;12;20733.86772307692;539080.5608;0.0011538461538461537;582890.4964615385;MANGANESO;TRONEX
21839190;29;4;53941.24771724138;6257184.7352;30;28692.015102586207;3328273.7519;0.03818965517241379;1564296.1838;OTROS;TRONEX
21843080;7;2;46932.799999999996;563193.6;5;31000.5331;372006.3972;0.0;328529.6;ALKALINAS;TRONEX
21846918;17;15;41133.019174736844;3907636.8216;24;24303.97321263158;2308877.4552;0.004421052631578947;699261.3259705263;MANGANESO;TRONEX
21855199;31;9;38815.46474590164;4735486.699;28;22331.326767213115;2724421.8656;0.033606557377049186;1203279.407122951;BOMBILLAS;TRONEX
21863164;17;4;40904.84196097561;1677098.5204;13;25772.964073170733;1056691.527;0.001951219512195122;695382.3133365854;ALKALINAS;TRONEX
21870772;25;3;40182.99920634921;2531528.95;22;23668.64652063492;1491124.7308;0.0;1004574.9801587303;OTROS;TRONEX
21892513;6;59;39405.36666666667;591080.5;9;22869.93795333333;343049.0693;0.0;236432.2;MANGANESO;TRONEX
21932501;13;59;38894.21608333333;933461.186;8;20096.3867875;482313.2829;0.008333333333333333;505624.80908333336;ENCENDEDORES;CP
21944629;7;9;40275.77315714286;563860.8242;5;21022.631414285715;294316.8398;0.02357142857142857;281930.4121;MANGANESO;TRONEX
21944902;40;10;39853.79443034826;8010612.6805;21;24658.295977611942;4956317.4915000005;0.011194029850746268;1594151.7772139304;ENCENDEDORES;TRONEX
21945598;29;19;41513.82688405798;5728908.11;22;25188.92099347826;3476071.0971;0.012826086956521739;1203900.9796376813;ENCENDEDORES;TRONEX
21968915;14;23;46837.76747619048;983593.117;9;26041.3809;546868.9989;0.02142857142857143;655728.7446666667;MANGANESO;TRONEX
21979968;20;1;36118.59617931034;2094878.5784;13;22398.224753448274;1299097.0357;0.003448275862068966;722371.9235862069;ALKALINAS;TRONEX
21981905;36;15;42927.68087073171;7040139.6628;28;23101.395461585365;3788628.8557;0.016707317073170733;1545396.5113463416;MANGANESO;TRONEX
21982091;2;31;49457.11266666666;296742.676;6;26828.843516666664;160973.0611;0.008333333333333333;98914.22533333332;BOMBILLAS;TRONEX
21990890;27;14;35921.12597058824;2442636.566;14;21858.74247352941;1486394.4882;0.001764705882352941;969870.4012058824;ALKALINAS;TRONEX
21992014;7;31;37165.613333333335;780477.88;12;22886.148476190476;480609.118;0.0;260159.29333333333;ALKALINAS;TRONEX
21994786;15;10;50492.60841025641;1969211.7280000001;10;26178.27875128205;1020952.8713;0.0015384615384615385;757389.1261538462;MANGANESO;TRONEX
22001156;33;4;35645.023258091285;8590450.6052;30;18373.359091701244;4427979.5411;0.034273858921161825;1176285.7675170123;MANGANESO;TRONEX
22001201;7;67;52189.70185789474;991604.3353;12;31913.717673684212;606360.6358;0.01473684210526316;365327.9130052632;ALKALINAS;TRONEX
22001340;26;9;35780.99222222222;3864347.16;34;20105.58468148148;2171403.1456;0.0;930305.7977777778;MANGANESO;TRONEX
22001477;35;4;39628.75196757679;11611224.3265;58;22343.367270648465;6546606.6103;0.03754266211604096;1387006.3188651877;OTROS;TRONEX
22001618;22;10;44096.709743589745;3439543.36;16;24550.062692307692;1914904.8900000001;0.001282051282051282;970127.6143589744;MANGANESO;TRONEX
22007683;15;23;40778.24695652174;937899.6799999999;8;21388.231947826083;491929.33479999995;0.0;611673.7043478261;MANGANESO;TRONEX
22009585;14;79;35011.885727272725;770261.486;5;17319.26696818182;381023.8733;0.01636363636363636;490166.4001818182;MANGANESO;TRONEX
22019982;19;11;34747.65313333333;1042429.5939999999;6;17920.231906666664;537606.9572;0.011666666666666667;660205.4095333334;MANGANESO;TRONEX
22020615;26;14;39952.98540229885;3475909.73;15;22911.063652873563;1993262.5378;0.0;1038777.6204597701;MANGANESO;TRONEX
22025889;19;23;50086.26680851064;2354054.54;11;27447.016161702126;1290009.7596;0.003829787234042553;951639.0693617022;ENCENDEDORES;TRONEX
22032068;13;3;40670.22733134328;2724905.2312;23;24152.28677761194;1618203.2141;0.0026865671641791043;528712.9553074627;MANGANESO;TRONEX
22034565;11;51;38764.720288888886;697764.9652;6;23254.66403888889;418583.9527;0.0022222222222222222;426411.92317777773;MANGANESO;TRONEX
22041365;35;23;43574.62670754717;4618910.431;15;24376.602601886792;2583919.8758;0.0015094339622641509;1525111.934764151;ENCENDEDORES;TRONEX
22041445;17;12;34626.00784393939;2285316.5176999997;16;21679.073534848485;1430818.8533;0.004545454545454545;588642.1333469696;MANGANESO;TRONEX
22052116;18;2;36994.03487179487;1442767.36;4;21296.392394871797;830559.3034000001;0.0;665892.6276923077;MANGANESO;TRONEX
22069844;17;1;46958.41277142857;1643544.447;5;25780.051422857145;902301.7998;0.01742857142857143;798293.0171142857;MANGANESO;TRONEX
22104918;7;17;45656.047928571425;639184.671;5;31673.57775714286;443430.0886;0.008571428571428572;319592.3355;OTROS;TRONEX
22107977;16;50;46059.893056603774;2441174.332;7;28361.350920754718;1503151.5988;0.0;736958.2889056604;MANGANESO;TRONEX
22147767;9;78;43403.39233333333;520840.708;4;23442.1185;281305.422;0.004166666666666667;390630.53099999996;MANGANESO;TRONEX
22173549;15;31;41737.88363636364;1377350.16;14;22182.30917878788;732016.2029;0.0;626068.2545454545;OTROS;GP
22189304;32;4;39410.36765170068;5793324.0448;24;22113.693434013607;3250712.9348;0.00836734693877551;1261131.7648544218;MANGANESO;TRONEX
22198311;30;3;35662.31894680851;6704515.962;23;21055.482688829787;3958430.7455;0.00031914893617021275;1069869.5684042554;BOMBILLAS;TRONEX
22212135;12;64;36284.64857142857;1015970.16;13;22740.099810714284;636722.7947;0.0010714285714285715;435415.78285714285;ENCENDEDORES;SL
22227121;32;12;52401.699547448974;10270733.111299999;39;32019.592596428574;6275840.1489;0.022040816326530613;1676854.3855183672;OTROS;TRONEX
22234536;9;44;47524.21230769231;617814.76;6;33543.759246153844;436068.8702;0.0;427717.9107692308;ALKALINAS;TRONEX
22237754;19;10;47251.0437147619;9922719.1801;28;26862.426553333335;5641109.5762;0.02014285714285714;897769.8305804761;ENCENDEDORES;TRONEX
22240708;14;2;38477.49117647059;654117.35;8;25291.216047058824;429950.6728;0.0;538684.8764705883;OTROS;TRONEX
22242527;23;19;35713.69581818182;1964253.27;23;22850.81034181818;1256794.5688;0.0;821415.0038181818;OTROS;TRONEX
22242863;7;2;42097.272;631459.08;8;24845.162959999998;372677.4444;0.0;294680.904;OTROS;TRONEX
22563168;16;32;36123.07624146341;1481046.1258999999;11;19178.602839024392;786322.7164;0.008780487804878048;577969.2198634145;MANGANESO;TRONEX
22583575;9;16;36785.61004871795;1434638.7919;19;24295.404974358975;947520.794;0.021538461538461538;331070.49043846154;OTROS;TRONEX
24369483;28;19;39792.765665822786;3143628.4876;13;24329.996907594938;1922069.7557;0.012151898734177215;1114197.438643038;ALKALINAS;TRONEX
24369939;5;2;40400.28875;323202.31;6;19327.055600000003;154616.44480000003;0.00375;202001.44375;MANGANESO;TRONEX
24390127;29;9;36140.17907246377;4987344.712;33;23164.42889347826;3196691.1873;0.00021739130434782607;1048065.1931014493;OTROS;TRONEX
24712868;28;11;42767.34599112426;7227681.4725;25;26440.10838579882;4468378.3172;0.03076923076923077;1197485.6877514792;ENCENDEDORES;TRONEX
24720525;15;18;35069.446975;2244444.6064;17;20272.555350000002;1297443.5424000002;0.00125;526041.704625;BOMBILLAS;SB
24827364;30;5;34916.23608219178;2548885.234;11;17756.198409589044;1296202.4839;0.000821917808219178;1047487.0824657534;MANGANESO;TRONEX
24837390;51;2;37799.7016752;9449925.4188;37;21742.755246;5435688.8115;0.0009599999999999999;1927784.7854352;BOMBILLAS;TRONEX
24873756;4;54;40480.24;283361.68;3;19941.032814285718;139587.22970000003;0.0;161920.96;MANGANESO;TRONEX
25037275;14;25;37317.45232142857;2089777.33;19;20540.710826785715;1150279.8063;0.0;522444.3325;MANGANESO;TRONEX
25108268;33;3;38724.76671232877;2826907.97;10;19663.28908767123;1435420.1034;0.002054794520547945;1277917.3015068495;MANGANESO;TRONEX
25140800;13;43;40215.604821951216;3297679.5954;22;25264.35034390244;2071676.7282;0.004512195121951219;522802.86268536584;OTROS;TRONEX
25141376;16;43;37383.008527058824;3177555.7248;30;21215.066327058823;1803280.6378;0.0023529411764705885;598128.1364329412;OTROS;TRONEX
26008014;27;10;41024.707312711864;4840915.4629;18;24444.740144915257;2884479.3371;0.036525423728813566;1107667.0974432202;ENCENDEDORES;TRONEX
26040134;9;26;45858.3855;1467468.336;17;24949.0118;798368.3776;0.003125;412725.46949999995;ENCENDEDORES;TRONEX
26259732;14;53;42699.36792380953;896686.7264;15;24923.41490952381;523391.7131;0.004285714285714286;597791.1509333334;OTROS;TRONEX
26261843;12;45;37580.18279069767;1615947.8599999999;23;22236.729546511626;956179.3705;0.0;450962.193488372;OTROS;TRONEX
26279122;2;15;53403.55;213614.2;4;26647.827475;106591.3099;0.0;106807.1;MANGANESO;TRONEX
26323222;19;33;52438.78863666667;6292654.6364;34;32474.7031575;3896964.3789;0.0015;996336.9840966668;OTROS;TRONEX
26331385;12;26;35695.34485714286;1249337.07;9;19069.617371428572;667436.608;0.0;428344.1382857143;MANGANESO;TRONEX
26337462;15;44;36162.3159;3616231.59;23;20612.615911;2061261.5911;0.0;542434.7385;BOMBILLAS;TRONEX
26337510;17;44;41793.81887096774;2591216.77;16;22965.863343548386;1423883.5273;0.0;710494.9208064516;MANGANESO;TRONEX
26377468;7;2;46008.41272727273;1012185.08;14;29695.54695;653302.0329;0.0;322058.8890909091;OTROS;TRONEX
26377707;14;2;38641.9606060606;1275184.7;11;20655.92676060606;681645.5831;0.0;540987.4484848485;MANGANESO;TRONEX
26386415;11;4;52301.45249285714;1464440.6698;12;28548.9036;799369.3008000001;0.0032142857142857142;575315.9774214285;MANGANESO;TRONEX
26394387;14;17;41368.585641025646;1613374.84;10;22526.722274358974;878542.1687;0.0;579160.1989743591;MANGANESO;TRONEX
26649283;38;4;45868.098498290594;5366567.5243;35;26477.825454700855;3097905.5782;0.03205128205128205;1742987.7429350426;MANGANESO;TRONEX
27362999;24;4;44578.1645047619;2808424.3638;18;26310.187693650794;1657541.8247;0.03095238095238095;1069875.9481142857;MANGANESO;TRONEX
27363015;2;23;35834.2768;179171.384;5;23579.82534;117899.1267;0.022;71668.5536;ALKALINAS;TRONEX
30048457;33;9;37415.35780772201;9690577.6722;22;22167.750426254825;5741447.3604;0.002007722007722008;1234706.8076548262;MANGANESO;TRONEX
30226129;32;12;44790.10236363636;7390366.89;26;24649.14255030303;4067108.5208;0.0;1433283.2756363635;ENCENDEDORES;SB
30300404;4;2;34745.85;277966.8;5;19005.601675;152044.8134;0.00375;138983.4;MANGANESO;TRONEX
30346120;22;18;35677.451278688524;2176324.528;16;21738.083629508197;1326023.1014;0.0018032786885245902;784903.9281311475;MANGANESO;TRONEX
30350822;13;18;38873.27214285714;2176903.2399999998;23;24395.630648214286;1366155.3163;0.0;505352.5378571428;OTROS;TRONEX
30388185;8;66;42863.24428571429;600085.42;5;23390.848835714285;327471.8837;0.0;342905.9542857143;MANGANESO;TRONEX
31432713;5;74;54789.98461538461;712269.7999999999;3;26546.024007692307;345098.3121;0.0;273949.92307692306;MANGANESO;TRONEX
31522852;7;22;34916.02166666667;418992.26;6;18177.329183333335;218127.95020000002;0.0;244412.15166666667;MANGANESO;TRONEX
32019071;20;22;39624.35921568627;2020842.32;3;21494.318952941176;1096210.2666;0.0;792487.1843137254;MANGANESO;TRONEX
32103391;11;22;52865.123041666666;2537525.906;16;33767.9173125;1620860.031;0.0016666666666666668;581516.3534583333;OTROS;TRONEX
32104685;28;17;46336.77968;3938626.2728;25;24886.946248235297;2115390.4311;0.0024705882352941176;1297429.83104;OTROS;TRONEX
32108033;16;66;51858.8144137931;3007811.236;10;33622.05882413793;1950079.4118;0.003448275862068966;829741.0306206896;ALKALINAS;TRONEX
32108678;4;31;35840.678;716813.56;18;19088.861985;381777.2397;0.0;143362.712;TERCEROS;TRONEX
32111235;8;30;38915.11235294118;661556.91;10;22526.242352941175;382946.12;0.0;311320.8988235294;OTROS;GP
32119259;14;66;41502.5;1452587.5;13;24962.73152;873695.6032;0.0;581035.0;MANGANESO;TRONEX
32119371;27;17;40603.86151818182;3573139.8136;19;23442.25493068182;2062918.4339;0.0011363636363636365;1096304.260990909;MANGANESO;TRONEX
32180406;29;17;42258.773634042554;3972324.7216;12;27902.648902127657;2622848.9968;0.0014893617021276596;1225504.435387234;ALKALINAS;TRONEX
32183096;30;29;41291.16951666667;4707193.3249;36;23643.542328947366;2695363.8255;0.0036842105263157894;1238735.0855;OTROS;TRONEX
32190722;27;4;36782.69959322034;2170179.276;20;22494.037552542373;1327148.2156;0.0013559322033898306;993132.8890169492;OTROS;TRONEX
32190754;9;53;48616.67093333333;2187750.192;23;28733.13797777778;1292991.209;0.0022222222222222222;437550.03839999996;OTROS;TRONEX
32191073;27;17;41351.50037692308;3225417.0294000003;12;24975.673891025643;1948102.5635000002;0.02115384615384615;1116490.5101769231;MANGANESO;TRONEX
32205340;23;2;39765.2185890411;2902860.957;10;23857.85933561644;1741623.7315;0.00821917808219178;914600.0275479453;ALKALINAS;TRONEX
32205357;16;14;45407.00111111111;1225989.03;9;22960.589511111113;619935.9168;0.003703703703703704;726512.0177777777;BOMBILLAS;SB
32210269;11;50;39938.590000000004;519201.67000000004;4;28511.624300000003;370651.11590000003;0.01153846153846154;439324.49000000005;ALKALINAS;TRONEX
32210928;16;31;35149.62920655738;2144127.3816;16;19951.552493442625;1217044.7021;0.011311475409836064;562394.0673049181;BOMBILLAS;TRONEX
32211522;22;59;40617.62017345679;6580054.4681;27;24303.082069753087;3937099.2953;0.02037037037037037;893587.6438160493;MANGANESO;TRONEX
32212190;30;9;44513.43325405405;9881982.1824;26;25959.222066666665;5762947.2988;0.01617117117117117;1335402.9976216215;ENCENDEDORES;TRONEX
32212404;32;10;40953.35397695852;8886877.813;21;23867.180549308756;5179178.1792;0.02087557603686636;1310507.3272626726;MANGANESO;TRONEX
